stories_id,publish_date,title,url,language,ap_syndicated,themes,media_id,media_name,media_url
"1067971615","2018-11-08 19:02:00","Owners rebrand Brayton Point with offshore wind in mind
","http://www.southcoasttoday.com/news/20181108/owners-rebrand-brayton-point-with-offshore-wind-in-mind?rssfeed=true","en","False","","661266","South Coast Business Bulletin","http://www.southcoasttoday.com/apps/pbcs.dll/section?Category=SCBULLETIN"
"1067988423","2018-11-08 14:45:03","Rio de Janeiro state legislators arrested in bribery probe","https://muscatinejournal.com/news/world/rio-de-janeiro-state-legislators-arrested-in-bribery-probe/article_84d2eb2c-a861-5a19-a1b1-dc9f2c16b25c.html","en","True","","192111","muscatinejournal.com","http://muscatinejournal.com/"
"1067980437","2018-11-08 09:00:00","Bolsonaro agenda faces mounting obstacles in Brazil","http://l.oxan.com/i/ES239745","en","False","","41076","oxfordanalytica","http://www.oxan.com"
"1068015848","2018-11-08 20:36:06","St. Vrain Valley shines as model of innovative curriculum done right","http://www.dailycamera.com/boulder-county-schools/ci_32260276/st-vrain-valley-shines-model-innovative-curriculum-done?source=rss","en","False","","19752","dailycamera.com","http://www.dailycamera.com"
"1068019267","2018-11-08 20:33:15","Brazil's Bolsonaro vows to probe BNDES development bank","http://feeds.reuters.com/~r/Reuters/worldNews/~3/-ZIMA5PCPxk/brazils-bolsonaro-vows-to-probe-bndes-development-bank-idUSKCN1NE04G","en","False","","4442","Reuters","http://www.reuters.com"
"1068018417","2018-11-08 20:33:15","Brazil's Bolsonaro Vows to Probe BNDES Development Bank","https://www.usnews.com/news/world/articles/2018-11-08/brazils-bolsonaro-vows-to-probe-bndes-development-bank","en","False","","1100","US News & World Report ","http://www.usnews.com/"
"1068028440","2018-11-08 21:00:18","Terry Glavin: Canada's 'business as usual' approach to China undercuts human rights","https://vancouversun.com/opinion/op-ed/terry-glavin-canadas-business-as-usual-approach-to-china-undercuts-human-rights","en","False","","20750","vancouversun.com","http://www.vancouversun.com"
"1068026376","2018-11-08 19:54:51","The Shortwave Report 11/09/18 Listen Globally!","http://chicago.indymedia.org/node/83919","en","False","","81417","chicago.indymedia.org","http://chicago.indymedia.org/#spider"
"1068094246","2018-10-09 00:00:00","10 things in tech you need to know today","https://www.businessinsider.com/10-things-in-tech-you-need-to-know-today-october-9-2018-10?utm_source=feedburner&utm_medium=referral","en","False","","18710","Business Insider","http://www.businessinsider.com"
"1068105927","2018-11-08 23:46:35","Boyertown Rotary, community pay tribute to veterans","https://www.readingeagle.com/news/article/boyertown-rotary-community-pay-tribute-to-veterans","en","False","","89370","readingeagle.com","http://readingeagle.com/#spider"
"1068178084","2018-10-09 01:20:56","Real Estate Transfer parcel # 211-18-478","https://www.dln.com/realestatetransfers/details/id/492440","en","False","","1636","daily legal news","http://www.dln.com/"
"1068381076","2018-11-09 07:02:26","Democracy is at risk in Latin America and the far right is moving in – here's how it went wrong for the left","http://theconversation.com/democracy-is-at-risk-in-latin-america-and-the-far-right-is-moving-in-heres-how-it-went-wrong-for-the-left-106025","en","False","","54346","Conversation","https://theconversation.com/us"
"1068360229","2018-11-09 06:00:13","Democracies everywhere are backsliding. To survive we must unite | Michael H Fuchs","https://www.theguardian.com/commentisfree/2018/nov/09/us-democracy-countries-global-authoritarian","en","False","","623382","Guardian","http://www.theguardian.com/us"
"1041350414","2018-10-27 01:25:43","EMERGING MARKETS-Brazil stocks rise ahead of Sunday&#39;s presidential run-off vote","http://feeds.reuters.com/~r/reuters/companyNews/~3/OTcixLP5to8/emerging-markets-brazil-stocks-rise-ahead-of-sundays-presidential-run-off-vote-idUSL2N1X61OI","en","False","","31746","bignewsnetwork.com","http://www.bignewsnetwork.com#spider"
